ID;SETOR;STATUS;DESCRICAO;EMBALAGEM;QTDE_IDEAL;DATA_ULT_ENTR;QTDE_ULT_ENTR;ESTOQ_EMB1;CUSTO;PRECO_VENDA;QTDE_VENDIDA;TP_ETIQ
70938;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO ALWAYS RESPIRAVEL;CXA;50;2023-02-27;20;15;159.29;190.8;6;C
61719;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO CAREFREE;CXA;90;2023-03-21;5;7;273.64;360;1;C
44795;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO CAREFREE C/PERFUME;CXA;48;2023-03-09;5;6;320.97;417;1;C
61718;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO CAREFREE LEVE+PAGUE-;CXA;84;2023-02-17;10;7;180.71;225.01;5;C
69497;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO CAREFREE TODO DIA;CXA;48;2023-03-21;5;10;320.97;417;2;C
65214;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO CAREFREE TODO DIA;CXA;72;2022-08-19;144;92;180.71;225.01;7;C
71961;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO DIANA PROMO;CXA;48;2023-01-16;2;5;187.63;255.68;2;C
65482;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO INTIMUS DAYS SUAVE;CXA;40;2023-03-06;5;2;169.85;206.4;4;C
65481;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO INTIMUS DAYS SUAVE;CXA;36;2023-03-13;10;9;170.85;202.8;4;C
76936;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROT.DIARIO SYM S/FRAGRANCIA L40P35;FDO;80;2022-10-05;40;25;121.13;138.01;2;C
82527;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;PROTETOR DIARIO DELICACY L50P45;CXA;48;2023-03-08;16;27;78.02;99.05;3;C
14148;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;REDUTOR ASSENT.SANIT.BABY GO 2101;CXA;49;2023-01-19;5;5;109.77;107.88;0;C
65479;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.PLENITUD ACT.MULHER G/XG;CXA;60;2023-02-22;5;12;95.39;122;1;C
65480;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.PLENITUD ACT.MULHER P/M;CXA;60;2023-02-14;5;4;95.39;122;1;C
65204;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.PLENITUD PROT.PLUS P/M;CXA;60;2023-02-14;5;6;99.94;135;0;C
65203;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.PLENITUD.PROT.PLUS G/XG;CXA;60;2023-02-14;10;14;99.94;135;1;C
69448;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.TENA PANTS G/EG;FDO;24;2023-03-09;10;12;171.41;222;3;C
69447;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA I.TENA PANTS P/M;FDO;50;2023-03-09;10;15;171.41;222;4;C
50631;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA INT.PLENITUD A.PLUS UNI.G/XG;CXA;60;2022-12-24;5;6;107.21;135.6;1;C
50632;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;ROUPA INT.PLENITUD A.PLUS UNI.P/M;CXA;60;2022-11-11;10;7;107.21;135.6;2;C
38327;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.GRANADO BEBE GLICERINA;CXA;90;2023-02-24;5;1;318.39;337.71;2;C
68719;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.JOHNSON BABY REFIL;CXA;120;2023-03-25;0;7;269.55;330;3;C
38318;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.GRANADO BEBE GLICERINA;CXA;216;2023-02-24;27;10;197.14;238.8;15;C
72060;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.INF.XUXINHA C/GLICERINA;CXA;120;2023-03-27;10;22;202.27;252;6;C
47501;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.JOHNSON BABY;CXA;238;2023-02-17;5;12;192.16;238.81;1;C
56215;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.JOHNSONS BABY H.SONO REFIL;CXA;210;2023-03-25;0;8;174;222.01;0;C
51966;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.JOHNSONS BABY HORA SONO;CXA;180;2022-11-26;5;11;203.54;238.81;0;C
56214;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SAB.LIQ.JOHNSONS BABY REFIL;CXA;210;2023-02-17;10;8;157.81;202.8;1;C
14209;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;SHAMP.CLEAR ANTI CASPA LIMP.DIARIA;CXA;360;2023-01-05;5;3;243.94;272.4;1;C
52018;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.ELSEVE RT5 QUIMICA;CXA;112;2022-06-22;5;2;248.76;274.8;1;C
15187;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON 200ML;CXA;240;2023-02-17;5;4;191.46;214.8;2;C
67159;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON BABY;CXA;48;2022-12-20;3;2;477.22;442.8;2;C
9187;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON BABY 400ML;CXA;120;2023-02-17;10;8;272.98;306;2;C
39045;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON CAB.CACHE.200ML;CXA;240;2023-02-03;3;4;206.25;214.8;0;C
67158;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON CAB.CLAROS;CXA;48;2023-01-16;1;4;477.22;442.8;0;C
27591;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON CAB.CLAROS 200ML;CXA;240;2023-03-21;2;3;191.46;214.8;0;C
44367;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.JOHNSON CH.PROLONG.200ML;CXA;240;2022-10-31;0;2;206.25;214.8;0;C
63887;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.INF.TRALALA 2 EM 1;CXA;96;2023-03-16;6;4;139.83;144;3;C
63886;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;SHAMP.INF.TRALALA SEM EMBARACO;CXA;96;2023-03-16;5;4;126.51;144;0;C
68404;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.KOLENE CRESPOS;CXA;217;2022-04-28;3;2;97.38;106.8;0;C
48146;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.OX FIBERS LISO ABSOLUTO;CXA;132;2023-01-19;3;4;233.09;262.8;0;C
48147;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.OX PROTEINS R.PROFUNDA;CXA;132;2022-04-16;10;3;233.09;262.8;0;C
61667;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.SALON LINE BOMBA;CXA;252;2023-01-26;25;18;95.03;99;3;C
59352;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.SALON LINE COCO;CXA;155;2022-01-11;15;4;181.28;198;1;C
60534;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;SHAMP.SALON LINE MEU LISO;CXA;240;2022-12-12;10;6;79.89;87;1;C
68751;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.SEDA CERAMIDAS;CXA;162;2022-12-01;27;8;147.22;129.6;9;C
68756;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.SEDA DETOX;CXA;162;2022-08-01;54;15;147.22;129.6;5;C
68753;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;SHAMP.SEDA OLEO HIDRATACAO;CXA;162;2022-11-22;27;13;147.22;129.6;5;C
5236;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TALCO ANTI-SEPTICO BARLA;CXA;232;2023-03-14;29;38;80.73;85.08;21;C
25392;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TALCO INF.JOHNSON BABY;CXA;72;2022-11-26;1;4;648.77;660;0;C
79356;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 4.0 CASTANHO MEDIO;CXA;120;2023-03-18;5;9;92.09;95.88;2;C
79355;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 4.5 ACAJU ESCURO;CXA;120;2023-03-09;3;3;92.09;95.88;0;C
79354;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 5.0 CASTANHO CLARO;CXA;120;2023-02-16;10;13;92.09;95.88;2;C
79353;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 5.59 ACAJU PURPURA;CXA;120;2023-01-05;5;2;92.09;95.88;0;C
79352;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 6.0 LOURO ESCURO;CXA;120;2022-12-26;5;6;92.09;95.88;0;C
79351;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;TINT.BIOCOLOR 7.0 LOURO MEDIO;CXA;120;2023-02-18;5;5;92.09;95.88;1;C
79350;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.BIOCOLOR 7.11 LOUR CINZA MED;CXA;120;2022-08-08;5;1;92.09;95.88;0;C
29970;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.CASTING GLOSS 200 PRETO;CXA;145;2023-02-09;5;3;141.94;167.4;1;C
36482;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.CASTING GLOSS 300 CAST.ESC;CXA;145;2023-02-09;2;1;141.94;167.4;3;C
37296;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 3.0 CASTANHO ESC.BISN;CXA;300;2022-07-29;20;4;64.99;71.4;8;C
37298;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 4.0 CASTANHO MED.BISN;CXA;300;2023-02-09;2;5;64.99;71.4;5;C
37297;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 5.0 CASTANHO CLA.BISN;CXA;300;2023-02-09;4;4;64.99;71.4;5;C
37300;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 6.0 LOURO ESCURO BISN;CXA;300;2023-02-09;10;6;64.99;71.4;3;C
37299;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 6.7 CHOCOLATE BISN.;CXA;300;2023-02-09;2;13;64.99;71.4;2;C
37301;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 7.0 LOURO MEDIO BISN;CXA;300;2023-02-09;2;11;64.99;71.4;2;C
37302;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 7.1 LOURO CIN.MED.BIS;CXA;300;2022-09-02;5;4;64.99;71.4;2;C
37294;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.COR TON 7.7 MARROM DOUR.BISN;CXA;225;2022-07-23;10;14;64.99;71.4;1;C
37304;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;TINT.COR TON 8.1 LOURO CINZA CL.BI;CXA;300;2023-02-09;5;10;64.99;71.4;1;C
63201;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 2.0 PRETO;CXA;90;2022-03-31;7;4;227.11;270;0;C
63200;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 2.8 PRETO AZULADO;CXA;90;2022-05-31;5;9;227.11;270;0;C
63204;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 3.0 CASTANHO ESCURO;CXA;90;2023-03-07;2;2;227.11;270;0;C
63202;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 4.0 CASTANHO MEDIO;CXA;90;2023-02-18;2;3;227.11;270;0;C
63203;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 5.0 CASTANHO CLARO;CXA;90;2022-12-26;2;1;227.11;270;0;C
63206;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 6.0 LOURO ESCURO;CXA;90;2022-03-31;5;8;227.11;270;0;C
63205;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 6.7 CHOCOLATE;CXA;90;2023-02-18;4;7;227.11;270;0;C
63207;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 7.0 LOURO MEDIO;CXA;90;2022-05-31;5;6;227.11;270;0;C
63208;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 7.1 LOURO CINZA M.;CXA;90;2022-05-31;5;7;227.11;270;0;C
63210;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.KOLESTON 7.7 MARROM DOURADO;CXA;90;2023-01-26;2;8;227.11;270;0;C
63209;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;TINT.KOLESTON 8.0 LOURO CLARO;CXA;90;2022-11-17;1;3;227.11;270;0;C
60286;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 1.0 PRETO;CXA;252;2023-03-17;1;3;53.34;53.94;2;C
63199;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 1.01 PRETO CARVAO;CXA;252;2023-01-24;1;6;53.34;53.94;1;C
60285;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;TINT.MAXTON 1.7 PRETO AZULADO;CXA;252;2023-03-25;0;6;53.34;53.94;5;C
60288;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 12.11 LOURO PLATIN CINZ;CXA;252;2022-08-18;12;10;53.34;53.94;0;C
32955;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 2.0 PRETO NAT.;CXA;252;2023-01-24;3;9;53.34;53.94;5;C
32957;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 3.0.CAST.ESC.;CXA;252;2023-02-04;2;7;53.34;53.94;2;C
32961;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 4.0 CAST.NAT.;CXA;252;2023-02-04;2;22;53.34;53.94;3;C
32956;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 4.66 VERM.ALEG.;CXA;252;2023-02-03;1;2;59.17;65.4;0;C
32958;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;INATIVO;TINT.MAXTON 5.0 CAST.CLARO;CXA;252;2023-01-24;2;7;53.34;53.94;2;C
32960;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 6.0 LOURO ESC.;CXA;252;2023-02-04;1;3;53.34;53.94;1;C
32954;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 6.7 CHOCOLATE;CXA;252;2023-02-04;3;9;53.34;53.94;3;C
32959;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 7.0 LOURO NAT.;CXA;252;2023-02-04;1;14;53.34;53.94;1;C
60287;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.MAXTON 8.26 VERM.MARSALA;CXA;252;2022-12-19;10;16;53.34;53.94;1;C
66046;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.NUTRISSE 10 PRETO ONIX;CXA;90;2021-08-03;5;2;215.1;250.8;0;C
66045;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.NUTRISSE 210 CAFE AZULADO;CXA;90;2021-08-03;5;1;215.1;250.8;0;C
66044;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;BLOQUEADO;TINT.NUTRISSE 30 GRAFITE;CXA;90;2021-08-03;5;4;215.1;250.8;0;C
66043;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.NUTRISSE 40 TAMARINDO;CXA;90;2021-04-05;3;1;215.1;250.8;0;C
66035;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.NUTRISSE 80 LOURO PATRIA;CXA;90;2021-03-24;2;4;215.1;250.8;0;C
66036;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TINT.NUTRISSE 81 PAIXAO NACIONAL;CXA;90;2022-01-15;3;0;215.1;250.8;0;C
51486;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.FEELCLEAN;CXA;75;2023-01-12;10;10;174.45;189.6;2;C
71897;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.HUGGIES MAX CLEAN;CXA;45;2022-11-29;5;1;354.82;348;0;C
63934;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.JOHNSON BABY;CXA;60;2023-03-09;2;4;333.88;357.6;0;C
75140;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.LOONEY TUNES;CXA;72;2022-09-30;25;14;133.89;142.8;2;C
52660;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.PAMPERS;CXA;120;2023-03-01;10;18;132.67;154.8;5;C
71660;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.PAMPERS SPLASH;CXA;140;2023-01-05;5;2;88.17;110.7;4;C
77746;031-TINTURAS/PERF.INF./FRALDAS/ABSORVENTES;ATIVO;TOALHA UMED.PIQUITUCHO PROMO;CXA;75;2023-03-17;45;52;106.52;117;29;C
29624;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;AGUA OXIG.BEIRA ALTA 30VOL;CXA;480;2023-01-31;5;8;21.42;23.88;2;C
51447;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;AMPOLA PANTENE HIDROCAU C/3;CXA;140;2023-02-15;2;1;202.66;238.8;0;C
65081;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;AMPOLA PANTENE RESTAURACAO C/3;CXA;140;2023-02-15;3;2;202.66;238.8;1;C
53394;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;ANTISSEPTICO PLAX ICE INFINITY;CXA;130;2023-01-17;12;6;117.82;117.34;7;C
71457;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;AP.BARB.PRESTO U.GRIPE SENSITIVE;CXA;21;2022-11-09;2;0;1386.71;1777.44;0;C
67221;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COLOMBA BAUDUCCO MINI CHOC.M M;CXA;48;2023-03-08;3;1;123.22;170.82;2;C
66382;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND. SUAVE BABOSA PEPINO;CXA;210;2022-08-23;10;2;95.19;107.88;1;C
66383;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND. SUAVE OLEO DE COCO ABACATE;CXA;210;2022-08-23;4;6;95.19;107.88;1;C
82408;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ABOVE RECONSTRUCAO;CXA;186;2023-01-16;5;9;124.97;142.8;0;C
82147;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DARLING DETOX;CXA;310;2022-12-26;5;2;51.13;58.2;1;C
8484;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DARLING TILIA;CXA;310;2023-03-24;10;12;51.13;58.2;3;X
60742;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DOVE HID.INT.OXIGENIO;CXA;150;2023-03-10;2;1;301.52;346.8;0;C
60744;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DOVE NUTRICAO OLEO MICELAR;CXA;150;2023-03-10;2;3;301.52;346.8;0;C
48479;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DOVE OLEO NUTRICAO;CXA;150;2022-10-10;3;1;301.52;346.8;0;C
57976;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DOVE REPARACAO COCO;CXA;150;2023-03-10;2;2;301.52;346.8;0;C
81568;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.DOVE TEXTURAS REAIS CACHEADOS;CXA;150;2022-11-22;10;6;301.52;346.8;0;C
77511;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE CACHOS SONHOS;CXA;112;2022-12-15;2;1;270.56;286.8;1;C
54095;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE H.DETOX A.OLEOSIDADE;CXA;112;2022-07-29;5;9;270.56;286.8;0;C
72585;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE HIDRA HIALURONICO;CXA;112;2023-02-09;2;6;270.56;286.8;1;C
68322;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE LISO SONHOS;CXA;112;2023-02-09;1;2;270.56;286.8;1;C
65776;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE LONGO SONHOS;CXA;112;2022-06-22;5;3;270.56;286.8;0;C
52019;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;BLOQUEADO;COND.ELSEVE OLEO EXT.NUTRICAO;CXA;104;2022-06-22;5;2;270.56;286.8;1;C
57602;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE RT+BRANCA;CXA;112;2022-06-22;5;3;270.56;286.8;1;C
52017;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.ELSEVE RT5 QUIMICA;CXA;104;2022-06-22;5;2;270.56;286.8;1;C
82759;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.HAIR FLY TANOX TRANS.CAPILAR;CXA;144;2023-02-25;2;4;74.79;83.4;0;C
82824;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.HAIR FLY TANOX TRAT.CHOQUE;CXA;144;2023-03-22;5;9;74.79;83.4;0;C
83148;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.INF.JOHNSON BABY BLACKINHO;CXA;120;2022-12-20;10;8;401.53;462;0;C
72396;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.INF.JOHNSON BABY CAB.CACHEADOS;CXA;240;2022-11-03;3;2;247.85;258;0;C
8431;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.INF.PALMOLIVE KIDS;CXA;265;2022-12-19;20;15;89.08;101.94;1;C
74983;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.INF.XUXINHA SUAVE;CXA;248;2022-07-11;3;1;177.99;174;0;C
66679;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.MONANGE BOOST CRESCIMENTO;CXA;140;2023-02-18;4;5;96.5;106.8;0;C
66680;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;BLOQUEADO;COND.MONANGE CACHOS QUE TAL;CXA;140;2023-02-18;5;5;96.5;106.8;2;C
66682;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.MONANGE DETOXTERAPIA;CXA;140;2023-03-07;5;5;96.5;106.8;0;C
66678;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.MONANGE HIDRATA COM PODER;CXA;140;2023-02-18;5;1;96.5;106.8;2;C
66681;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.MONANGE LISOS TE QUERO;CXA;140;2023-02-18;5;2;96.5;106.8;2;C
83286;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.NEUTROX AQUA;CXA;196;2023-03-14;5;5;124.05;142.8;0;C
48781;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.NEUTROX CLASSICO N1;CXA;150;2022-12-06;5;0;172.04;186;1;C
68739;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;INATIVO;COND.NEUTROX MULTI BENEFICIOS;CXA;196;2022-08-24;5;3;124.05;142.8;1;C
70013;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.NIELY HID.MILAGROSA;CXA;155;2022-11-02;1;17;100.04;113.88;0;C
70016;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.NIELY NUTRICAO MAG;CXA;155;2022-06-22;10;10;100.04;113.88;0;C
70015;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.NIELY POS QUIMICA;CXA;155;2022-11-02;2;12;100.04;113.88;0;C
48149;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.OX FIBERS LISO ABSOLUTO;CXA;132;2022-06-28;5;2;280.87;322.8;0;C
74389;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.OX HIALURONICO;CXA;132;2023-01-19;2;2;280.87;322.8;0;C
68737;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.OX NUTRICAO FORTALECEDORA;CXA;132;2022-12-12;2;1;280.87;322.8;0;C
48151;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.OX PROTEINS RECONSTRUCAO;CXA;132;2023-01-19;2;0;280.87;322.8;0;C
8429;032-SHAMPOO/COND./CR.CABELO/TOUCADOR;ATIVO;COND.PALMOLIVE CERAMIDAS FORCE;CXA;265;2022-12-19;10;9;58.09;65.4;4;C
